"attributes.acceleration","attributes.sprintspeed","attributes.agility","attributes.balance","attributes.jumping","attributes.stamina","attributes.strength","attributes.reactions","attributes.aggression","attributes.composure","attributes.interceptions","attributes.positioning","attributes.vision","attributes.ballcontrol","attributes.crossing","attributes.dribbling","attributes.finishing","attributes.freekickaccuracy","attributes.headingaccuracy","attributes.longpassing","attributes.shortpassing","attributes.marking","attributes.shotpower","attributes.longshots","attributes.standingtackle","attributes.slidingtackle","attributes.volleys","attributes.curve","attributes.penalties","attributes.gkdiving","attributes.gkhandling","attributes.gkkicking","attributes.gkreflexes","attributes.gkpositioning","stats.attack","stats.defending","stats.skill","stats.power","stats.movement","stats.mentality","stats.goalkeeper","info.contract.jointeamdate","info.contract.enddate","info.contract.isloanedout","info.nation.id","info.nation.name","info.name.firstname","info.name.lastname","info.name.playerjerseyname","info.name.knownas","info.name.firstnameid","info.name.lastnameid","info.name.playerjerseynameid","info.playerid","info.total_attributes","info.overallrating","info.potential","info.birthdate","info.age","info.teams.club_team.id","info.teams.club_team.name","info.teams.club_team.leagueid","info.teams.club_team.domesticprestige","info.teams.club_team.profitability","info.teams.club_team.slug","info.teams.club_team.jerseynumber","info.league","info.headshot","info.haircolor","info.eyecolor","info.skintone","info.headtype","info.bodytype","info.preferredfoot","info.skillmoves","info.weafoot","info.internationalrep","info.ovrmodifier","info.release_clause","info.height","info.weight","info.gender","info.defensiveworkrate","info.attackingworkrate","info.real_face","info.isretiring","info.valueUSD","info.valueEUR","info.valueGBP","info.wageUSD","info.wageEUR","info.wageGBP","info.traits.trait1","info.traits.trait2","card_attrs.pac","card_attrs.sho","card_attrs.pas","card_attrs.dri","card_attrs.def","card_attrs.phy","primary_position","other_positions","updated","added","removed","slug","real_ovrs.0","real_ovrs.1","real_ovrs.2","real_ovrs.3","real_ovrs.4","real_ovrs.5","real_ovrs.6","real_ovrs.7","real_ovrs.8","real_ovrs.9","real_ovrs.10"
80,78,91,91,84,89,69,78,56,75,68,80,81,84,71,83,84,83,79,77,82,45,84,85,72,60,60,84,81,11,11,9,15,7,"76","59","83","83","84","74","11","2018-09-09","2026-06-01",0,45,"Spain","Nerea","Eizagirre Lasa","N. Eizagirre","Nerea Eizagirre",27412,10655,26876,259334,2287,81,84,"2000-01-04T00:00:00.000Z",24,116336,"Real Sociedad",2222,7,5,"real-sociedad",10,2222,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p259334.png",3,9,2,5509,431,"Right",4,3,3,0,,165,65,"Female",,,"Yes","No",38000000,35000000,29500000,17500,16000,13500,"Finesse Shot, Dead Ball, Pinged Pass, Flair, First Touch, Trivela","","79","79","80","84","65","75","CM","LM | LW",false,false,false,"nerea-eizagirre-lasa",18,73,72,67,72,80,80,81,81,81,80
86,89,78,70,85,83,78,79,81,78,80,77,75,80,80,82,64,51,69,65,78,77,74,59,78,76,58,64,46,8,14,11,14,10,"70","77","69","76","81","73","12","2022-08-17","2030-06-01",0,27,"Italy","Destiny","Udogie","Udogie","Destiny Udogie",9255,37986,37986,259583,2197,81,85,"2002-11-28T00:00:00.000Z",21,18,"Tottenham Hotspur",13,7,3,"tottenham-hotspur",13,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p259583.png",0,3,8,1024,5,"Left",3,3,3,2,127500000,186,73,"Male",,,"Yes","No",38000000,35000000,29500000,82000,76000,64000,"Whipped Pass, Block, Quick Step","Career Injury Prone","88","63","69","78","76","82","LB","-",false,false,false,"destiny-udogie",18,80,79,77,77,78,75,76,76,77,74
74,79,78,85,77,79,82,81,70,83,68,81,83,82,75,84,79,55,56,78,82,62,76,74,67,49,64,74,60,7,8,13,14,11,"72","60","75","78","80","75","11","2024-02-01","2030-06-01",0,14,"England","Morgan","Rogers","Rogers","Morgan Rogers",26245,32261,32261,260247,2190,81,85,"2002-07-26T00:00:00.000Z",21,2,"Aston Villa",13,7,1,"aston-villa",27,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p260247.png",3,9,4,1024,5,"Right",3,4,3,0,,188,80,"Male",,,"No","No",41000000,37500000,32000000,96000,88000,75000,"Incisive Pass, Technical, Flair","Career Solid Player","77","72","75","82","60","77","CAM","LM | RM",false,false,false,"morgan-rogers",17,72,69,67,73,80,79,80,80,80,77
88,86,83,85,74,90,72,78,82,73,78,73,73,75,81,76,53,42,60,66,75,77,79,55,79,80,53,75,46,8,13,10,13,13,"65","79","67","74","84","71","12","2023-07-20","2028-06-01",0,23,"Hungary","Milos","Kerkez","Kerkez","Milos Kerkez",25688,19686,19686,260908,2164,81,85,"2003-11-07T00:00:00.000Z",20,1943,"AFC Bournemouth",13,2,1,"afc-bournemouth",3,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p260908.png",6,4,4,1540,2,"Left",3,3,1,2,,180,71,"Male",,,"Yes","No",36500000,33500000,28500000,59000,54000,45500,"Whipped Pass, Slide Tackle, Rapid","Career Solid Player","87","60","69","78","75","80","LB","-",false,false,false,"milos-kerkez",18,80,79,75,76,76,73,73,72,74,69
83,79,76,78,88,50,80,82,32,66,35,86,59,84,44,80,82,51,74,58,80,19,78,76,21,15,79,50,72,6,9,13,10,11,"72","19","65","75","80","59","10","2024-06-19","2026-06-01",0,70,"Canada","Évelyne","Viens","Viens","Évelyne Viens",41767,38781,38781,261514,1906,81,81,"1997-02-06T00:00:00.000Z",27,116282,"Roma",2226,9,3,"roma",7,2226,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p261514.png",0,3,2,7003,2,"Right",3,4,3,0,,173,64,"Female",,,"No","No",30500000,28000000,23500000,46000,42000,35500,"Finesse Shot, Trivela","","81","79","57","78","33","63","ST","-",false,false,false,"evelyne-viens",17,51,48,45,51,73,68,77,79,76,80
84,81,82,75,79,85,68,80,73,75,77,81,80,82,84,81,72,45,68,76,82,76,76,66,78,76,60,83,62,14,10,8,10,6,"74","77","74","75","81","75","10","2022-08-05","2027-06-01",0,45,"Spain","Miguel","Gutiérrez Ortega","Miguel","Miguel Gutiérrez",25515,14456,25515,261865,2235,81,85,"2001-07-27T00:00:00.000Z",22,110062,"Girona FC",53,1,2,"girona-fc",3,53,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p261865.png",0,3,2,2019,1,"Left",2,3,3,2,,180,73,"Male",,,"Yes","No",38000000,35000000,29500000,37500,34000,29000,"","","83","70","75","79","75","76","LB","LM",false,false,false,"miguel-gutierrez-ortega",17,80,79,75,78,81,79,79,79,80,76
87,88,92,92,93,91,82,80,61,82,35,80,74,84,75,83,82,58,79,73,79,32,78,75,58,49,47,70,67,11,12,9,9,12,"73","47","74","84","88","67","11","2020-10-11","2025-06-01",0,45,"Spain","Amaiur","Sarriegi Isasa","Amaiur","Amaiur Sarriegi",1804,33609,1804,262545,2179,81,87,"2000-12-13T00:00:00.000Z",23,116336,"Real Sociedad",2222,7,5,"real-sociedad",7,2222,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p262545.png",3,7,4,7009,8,"Right",4,4,3,0,,168,59,"Female",,,"Yes","No",45000000,41000000,35000000,19000,17500,15000,"Finesse Shot, Technical, First Touch, Quick Step, Relentless","","88","72","72","86","51","82","ST","RW | LW",false,false,false,"amaiur-sarriegi-isasa",18,67,65,60,64,81,76,80,81,81,80
82,80,69,73,84,83,68,78,57,81,79,75,80,80,80,75,67,45,76,79,84,78,67,62,79,77,61,77,56,5,10,12,9,10,"74","78","72","73","77","72","10","2020-07-01","2025-06-01",0,14,"England","Niamh","Charles","Charles","Niamh Charles",27546,7025,7025,263007,2178,81,85,"1999-06-21T00:00:00.000Z",25,116010,"Chelsea",2216,10,1,"chelsea",21,2216,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p263007.png",6,2,2,9005,2,"Right",3,5,3,2,,172,64,"Female",,,"Yes","No",36000000,33000000,28000000,4600,4300,3600,"Rapid, Long Throw","Career Solid Player","81","65","74","76","78","73","LB","RM | RB",false,false,false,"niamh-charles",16,79,79,76,78,78,78,77,76,76,73
63,72,44,56,84,74,82,79,76,81,79,52,69,79,75,73,43,67,80,81,84,83,71,70,83,79,39,82,60,11,8,8,8,5,"65","82","77","77","63","70","8","2022-07-01","2025-06-01",0,18,"France","Océane","Deslandes","Deslandes","Océane Deslandes",28306,9241,9241,264866,2100,81,86,"2000-07-26T00:00:00.000Z",23,116037,"Montpellier HSC",2218,7,5,"montpellier-hsc",24,2218,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p264866.png",20,7,2,7009,8,"Left",3,3,1,0,,169,61,"Female",,,"Yes","No",38500000,35000000,30000000,3100,2900,2400,"Incisive Pass, Pinged Pass, Long Ball Pass, Anticipate","Career Solid Player","68","56","76","69","81","79","CB","LB",false,false,false,"oceane-deslandes",15,77,78,80,80,71,75,70,68,68,66
56,66,60,66,80,62,71,76,85,73,83,49,53,69,45,67,44,41,86,74,75,85,59,35,87,81,39,62,66,14,11,13,14,15,"58","85","63","62","65","69","14","2018-01-30","2026-06-01",0,37,"Poland","Paulina","Dudek","Dudek","Paulina Dudek",29609,10134,10134,264884,1962,81,84,"1997-06-16T00:00:00.000Z",27,116034,"Paris Saint-Germain",2218,9,1,"paris-saint-germain",4,2218,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p264884.png",4,2,2,7006,8,"Left",2,2,3,0,,169,62,"Female",,,"Yes","No",32000000,29500000,25000000,6600,6100,5100,"Long Ball Pass, Intercept, Anticipate, Aerial","","61","49","58","69","84","75","CB","-",false,false,false,"paulina-dudek",20,71,73,81,76,62,67,62,60,59,61
74,71,78,80,78,71,80,85,79,75,56,87,80,86,76,79,80,69,61,74,83,53,77,76,51,43,69,74,69,5,14,13,13,15,"74","49","77","77","78","75","12","2024-04-03","2026-06-01",0,47,"Switzerland","Ramona","Bachmann","Bachmann","Ramona Bachmann",31345,3336,3336,264892,2174,81,81,"1990-12-25T00:00:00.000Z",33,116306,"Houston Dash",2221,4,5,"houston-dash",28,2221,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p264892.png",3,4,2,7010,9,"Right",3,3,3,1,,162,59,"Female",,,"Yes","No",17500000,16000000,13500000,8600,7900,6700,"Incisive Pass, Technical, First Touch","Career Injury Prone","73","76","76","81","53","77","LM","ST",false,false,false,"ramona-bachmann",19,67,64,62,69,79,77,81,80,80,78
63,68,72,89,78,87,85,84,72,67,74,71,79,83,45,80,69,56,68,80,86,76,70,73,78,70,54,61,65,8,10,15,8,12,"65","75","72","79","76","72","11","2020-07-01","2026-06-01",0,4,"Austria","Sarah","Zadrazil","Zadrazil","Sarah Zadrazil",33558,40773,40773,264903,2156,81,81,"1993-02-19T00:00:00.000Z",31,115995,"Bayern München",2215,10,1,"bayern-munchen",25,2215,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p264903.png",3,9,2,9528,7,"Right",4,3,1,1,,168,61,"Female",,,"No","No",19500000,18000000,15500000,4700,4300,3700,"Incisive Pass, Intercept, Bruiser, Press Proven, Relentless","Career Solid Player","66","67","68","79","73","81","CDM","-",false,false,false,"sarah-zadrazil",17,74,73,76,79,74,80,78,76,73,73
85,84,76,74,79,73,65,83,65,71,55,84,77,83,74,79,82,78,69,67,80,39,73,76,40,39,75,65,70,14,9,10,9,8,"76","40","75","74","81","71","10","2020-07-01","2026-06-01",0,21,"Germany","Kristin","Kögel","Kögel","Kristin Kögel",20660,21010,21010,264922,2110,81,83,"1999-09-21T00:00:00.000Z",24,115996,"Bayer 04 Leverkusen",2215,7,3,"bayer-04-leverkusen",11,2215,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p264922.png",2,2,4,5504,8,"Left",3,4,1,1,,157,54,"Female",,,"Yes","No",36500000,33500000,28500000,3300,3000,2600,"","","85","77","74","78","48","71","LM","-",false,false,false,"kristin-kogel",18,65,63,56,63,79,74,80,80,80,78
78,57,83,82,71,85,65,86,70,69,78,77,77,84,74,80,73,66,55,79,86,77,64,74,77,70,64,69,67,12,14,13,10,14,"71","75","76","72","78","73","13","2019-07-01","2025-06-01",0,4,"Austria","Barbara","Dunst","Dunst","Barbara Dunst",3686,10207,10207,264933,2200,81,82,"1997-09-25T00:00:00.000Z",26,115997,"Eintracht Frankfurt",2215,8,2,"eintracht-frankfurt",28,2215,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p264933.png",6,7,2,7002,7,"Right",4,3,1,0,,168,60,"Female",,,"Yes","No",33000000,30000000,25500000,4100,3800,3200,"Long Ball Pass, Technical, Relentless","Career Team Player","68","70","75","81","71","73","CM","-",false,false,false,"barbara-dunst",20,77,76,73,79,78,81,79,77,78,72
79,75,73,75,89,89,78,83,67,72,51,85,79,86,67,83,84,70,80,66,81,41,75,76,34,36,81,67,70,15,13,7,8,13,"79","37","75","82","77","71","12","2020-07-01","2028-06-01",0,44,"Slovenia","Lara","Prašnikar","Prašnikar","Lara Prašnikar",21361,30530,30530,264939,2148,81,83,"1998-08-08T00:00:00.000Z",25,115997,"Eintracht Frankfurt",2215,8,2,"eintracht-frankfurt",7,2215,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p264939.png",5,5,2,7004,2,"Right",4,4,3,0,,171,64,"Female",,,"Yes","No",35500000,33000000,28000000,4300,3900,3300,"Technical, First Touch","","77","79","72","79","48","81","ST","-",false,false,false,"lara-prasnikar",19,65,62,58,64,80,76,81,81,80,81
66,39,73,74,71,90,80,84,73,70,82,78,83,80,57,79,76,69,54,77,83,82,71,71,80,75,59,70,65,9,14,8,9,6,"66","79","75","77","68","76","10","2016-07-01","2025-06-01",0,37,"Poland","Tanja","Pawollek","Pawollek","Tanja Pawollek",36543,29668,29668,264954,2157,81,84,"1999-01-18T00:00:00.000Z",25,115997,"Eintracht Frankfurt",2215,8,2,"eintracht-frankfurt",31,2215,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p264954.png",5,2,2,5504,8,"Left",3,4,3,0,,170,63,"Female",,,"Yes","No",37000000,34000000,29000000,3900,3600,3100,"Long Ball Pass, Press Proven, Relentless, Aerial","Career Leadership","53","70","73","77","75","79","CM","-",false,false,false,"tanja-pawollek",17,75,74,76,80,74,80,78,75,73,72
77,79,72,83,77,81,67,87,75,79,77,66,74,82,71,74,61,63,69,74,86,86,69,55,77,78,61,72,66,12,11,10,14,8,"70","81","73","70","80","73","11","2025-01-22","2028-06-01",0,4,"Austria","Verena","Hanshaw","Hanshaw","Verena Hanshaw",38635,48078,48078,264955,2193,81,81,"1994-01-20T00:00:00.000Z",30,116014,"West Ham United",2216,4,5,"west-ham-united",29,2216,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p264955.png",5,4,4,10502,7,"Left",3,3,3,2,,170,58,"Female",,,"Yes","No",24000000,22000000,19000000,3600,3300,2800,"Long Ball Pass, Intercept, Long Throw, Aerial","","78","63","73","80","77","75","LB","-",false,false,false,"verena-hanshaw",19,79,79,77,79,76,77,75,74,74,71
74,81,86,77,71,78,65,76,48,78,38,82,84,85,77,82,78,69,59,73,82,42,75,75,42,35,62,80,73,10,9,11,10,12,"72","40","78","73","79","68","11","2020-01-01","2026-06-01",0,37,"Poland","Ewelina","Kamczyk","Kamczyk","Ewelina Kamczyk",11482,19123,19123,264971,2079,81,81,"1996-02-22T00:00:00.000Z",28,116036,"FC Fleury 91",2218,7,6,"fc-fleury-91",8,2218,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p264971.png",5,9,3,7008,7,"Right",3,3,3,0,,165,54,"Female",,,"Yes","No",28500000,26000000,22000000,3400,3100,2600,"Trivela","Career Solid Player","78","74","78","81","43","66","CAM","ST",false,false,false,"ewelina-kamczyk",17,63,60,52,61,80,76,81,80,80,76
84,83,73,51,85,81,81,78,73,71,77,60,73,81,79,78,52,57,80,69,75,75,51,54,79,76,50,72,68,12,7,14,11,9,"68","77","72","71","74","71","11","2024-07-01","2027-06-01",0,13,"Denmark","Sofie","Svava","Svava","Sofie Svava",35181,36052,36052,264980,2119,81,85,"2000-08-11T00:00:00.000Z",23,116033,"Olympique Lyonnais",2218,10,1,"olympique-lyonnais",23,2218,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p264980.png",4,2,2,7037,2,"Left",4,3,1,2,,173,67,"Female",,,"Yes","No",37500000,34500000,29000000,5700,5200,4400,"Rapid","","84","56","71","72","77","80","LB","-",false,false,false,"sofie-svava",17,78,78,77,76,75,73,72,70,73,67
64,52,73,74,77,83,83,85,72,81,79,83,81,83,69,79,76,68,65,78,83,69,81,78,77,64,78,74,72,11,6,8,13,11,"75","70","77","81","70","78","10","2023-07-24","2026-06-01",0,21,"Germany","Chantal","Hagel","Hagel","Chantal Hagel",6991,14726,14726,264986,2230,81,83,"1998-07-20T00:00:00.000Z",25,115998,"VfL Wolfsburg",2215,10,1,"vfl-wolfsburg",7,2215,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p264986.png",6,2,4,7002,2,"Left",3,3,3,0,,172,67,"Female",,,"Yes","No",35000000,32000000,27500000,4500,4200,3500,"Press Proven","","58","78","76","79","71","79","CM","CDM",false,false,false,"chantal-hagel",18,74,73,74,78,77,81,79,78,76,77
82,79,85,81,93,77,82,77,63,78,54,83,74,82,72,76,84,61,81,68,79,40,78,77,54,58,73,71,68,12,13,10,10,11,"78","51","72","82","81","70","12","2024-07-02","2026-06-01",0,21,"Germany","Selina","Cerci","Cerci","Selina Cerci",34040,6842,6842,265025,2186,81,84,"2000-05-31T00:00:00.000Z",24,115999,"TSG 1899 Hoffenheim",2215,8,3,"tsg-1899-hoffenheim",29,2215,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p265025.png",2,4,2,9512,2,"Right",3,4,1,0,,171,63,"Female",,,"Yes","No",39000000,35500000,30500000,3600,3300,2800,"Technical, Flair","Career Injury Prone","81","77","71","80","57","79","ST","-",false,false,false,"selina-cerci",18,68,66,63,66,77,74,78,79,79,80
86,74,83,79,67,81,63,81,68,80,79,79,79,84,63,82,69,72,43,82,84,78,68,77,78,75,63,71,68,12,12,15,8,6,"65","77","79","72","81","76","11","2024-07-03","2027-06-01",0,21,"Germany","Elisa","Senß","Senß","Elisa Senß",10837,34111,34111,265035,2209,81,82,"1997-10-01T00:00:00.000Z",26,115997,"Eintracht Frankfurt",2215,8,2,"eintracht-frankfurt",6,2215,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p265035.png",4,7,5,5502,7,"Right",4,3,1,0,,161,55,"Female",,,"Yes","No",33000000,30000000,25500000,4100,3800,3200,"Tiki Taka, Jockey, Technical, Flair, Trivela","","80","71","75","82","71","70","CM","-",false,false,false,"elisa-sens",17,77,76,72,79,79,81,80,78,78,72
70,77,65,56,84,75,73,77,73,76,80,48,59,78,54,65,42,39,83,76,81,81,61,46,87,83,36,60,39,6,9,7,11,12,"60","84","64","68","69","63","9","2024-07-05","2026-06-01",0,18,"France","Maëlle","Lakrar","Lakrar","Maëlle Lakrar",24865,21232,21232,265849,1969,81,87,"2000-05-27T00:00:00.000Z",24,116326,"Real Madrid",2222,9,1,"real-madrid",23,2222,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p265849.png",5,3,7,7039,1,"Right",2,3,1,0,,172,56,"Female",,,"Yes","No",40500000,37000000,31500000,19500,18000,15000,"Long Ball Pass, Intercept, Aerial","","74","45","62","70","83","76","CB","-",false,false,false,"maelle-lakrar",16,75,77,80,78,67,71,66,64,64,63
83,84,86,80,67,75,54,78,59,78,53,80,79,82,75,83,80,70,54,76,82,51,75,76,52,41,72,78,67,12,14,5,5,7,"73","48","78","70","83","70","9","2024-12-17","2027-06-01",0,18,"France","Julie","Dufour","Dufour","Julie Dufour",18619,10148,10148,265860,2113,81,87,"2001-05-29T00:00:00.000Z",23,116311,"Angel City FC",2221,4,4,"angel-city-fc",7,2221,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p265860.png",5,9,2,5500,7,"Right",4,3,3,1,,163,56,"Female",,,"Yes","No",44500000,40500000,34500000,8200,7500,6400,"Technical, Flair, Quick Step, Relentless","Career Solid Player","84","75","77","81","50","64","LM","RM",false,false,false,"julie-dufour",16,67,64,56,65,80,76,80,80,80,75
72,73,80,83,62,80,53,78,53,80,57,80,80,85,75,80,85,71,52,78,83,53,68,81,56,41,66,74,65,14,8,14,13,10,"73","50","78","69","78","70","12","2024-07-16","2026-06-01",0,18,"France","Maëlle","Garbino","Garbino","Maëlle Garbino",24865,13046,13046,265861,2103,81,81,"1996-08-09T00:00:00.000Z",27,116035,"Paris FC",2218,8,4,"paris-fc",21,2218,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p265861.png",19,10,2,7009,7,"Left",4,3,1,1,,162,54,"Female",,,"Yes","No",30000000,27500000,23500000,5100,4700,4000,"Tiki Taka, Technical, Flair, First Touch, Relentless","","73","74","77","81","52","62","RM","-",false,false,false,"maelle-garbino",18,68,64,57,67,79,78,80,79,79,75
78,74,68,70,79,90,75,80,80,82,80,74,80,84,64,80,68,50,65,82,84,79,78,70,82,76,59,65,57,14,10,12,13,13,"68","79","73","79","74","76","13","2022-07-06","2026-06-01",0,54,"Brazil","Éderson José","dos Santos","Éderson","Éderson",41749,41501,41748,266866,2215,81,85,"1999-07-07T00:00:00.000Z",24,115845,"Atalanta",31,7,3,"atalanta",13,31,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p266866.png",0,9,8,1508,2,"Right",3,3,3,0,,182,86,"Male",,,"No","No",40000000,36500000,31000000,70000,65000,55000,"Incisive Pass, Jockey, Intercept, Anticipate, Technical, Relentless","","76","68","71","77","76","81","CM","CAM",false,false,false,"ederson-jose-dos-santos",19,79,78,78,81,78,81,78,77,76,74
41,43,57,44,63,39,67,75,27,39,9,18,37,22,12,13,25,10,8,28,29,13,56,15,15,12,7,11,27,81,79,74,84,80,"17","14","17","48","52","27","80","2020-06-27","2025-06-01",0,95,"United States","Bella","Bixby","Bixby","Bella Bixby",4150,4752,4752,267215,1260,81,83,"1995-11-20T00:00:00.000Z",28,116302,"Portland Thorns FC",2221,9,3,"portland-thorns-fc",1,2221,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p267215.png",2,2,1,7006,2,"Right",1,2,3,1,,183,70,"Female",,,"Yes","No",24000000,22000000,18500000,8000,7300,6200,"Footwork","Far Reach","42","25","21","42","11","49","GK","-",false,false,false,"bella-bixby",79,25,24,24,26,28,29,29,30,28,31
71,74,74,80,78,83,77,80,68,78,82,79,83,80,77,75,68,72,66,81,84,74,79,76,81,77,59,77,62,14,13,11,9,6,"71","78","77","79","76","76","11","2022-01-07","2025-06-01",0,95,"United States","Sam","Coffey","Coffey","Sam Coffey",33215,7681,7681,267217,2248,81,82,"1998-12-31T00:00:00.000Z",25,116302,"Portland Thorns FC",2221,9,3,"portland-thorns-fc",17,2221,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p267217.png",6,5,2,9501,8,"Right",3,3,2,0,,164,60,"Female",,,"Yes","No",33500000,30500000,26000000,11500,11000,9200,"Incisive Pass, Tiki Taka, Block, Intercept, Anticipate","Career Team Player","73","71","79","78","76","77","CM","CDM",false,false,false,"sam-coffey",18,78,78,76,79,78,80,78,77,76,74
68,67,72,55,83,71,84,83,83,64,81,49,55,79,77,65,37,38,75,70,78,85,51,44,85,81,35,58,41,8,14,10,14,11,"61","84","62","67","69","63","12","2025-01-13","2026-06-01",0,95,"United States","Tatumn","Milazzo","Milazzo","Tatumn Milazzo",36641,25633,25633,267272,1971,81,81,"1998-04-17T00:00:00.000Z",26,131478,"Utah Royals",2221,3,7,"utah-royals",2,2221,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p267272.png",3,1,4,10501,7,"Right",2,4,3,2,,170,58,"Female",,,"Yes","No",28000000,25500000,21500000,7300,6700,5700,"Bruiser","","68","43","63","70","81","80","LB","RB",false,false,false,"tatumn-milazzo",19,77,78,81,78,67,69,65,62,65,60
83,84,80,90,77,94,71,78,77,79,82,81,80,83,74,77,79,67,57,78,82,69,78,74,78,67,81,77,81,15,9,14,8,9,"75","72","77","79","83","80","11","2021-01-31","2025-06-01",0,95,"United States","Lo'eau","LaBonta","LaBonta","Lo'eau LaBonta",22379,21130,21130,267336,2313,81,81,"1993-03-18T00:00:00.000Z",31,116309,"Kansas City Current",2221,5,4,"kansas-city-current",10,2221,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p267336.png",3,5,4,7010,8,"Right",3,3,3,0,,155,55,"Female",,,"Yes","No",23000000,21000000,18000000,12000,11000,9400,"Anticipate, Flair, Press Proven, Relentless","Career Leadership","84","79","76","81","71","80","CM","CDM",false,false,false,"lo-eau-labonta",17,79,77,73,78,80,80,80,79,79,77
85,82,86,84,68,76,68,77,61,83,59,75,78,85,73,89,72,67,41,74,80,52,84,79,60,52,61,81,70,9,12,7,13,5,"66","55","80","75","83","71","10","2024-08-17","2029-06-01",0,18,"France","Désiré","Doué","D.Doué","Désiré Doué",10329,9991,8382,271421,2148,81,90,"2005-06-03T00:00:00.000Z",19,73,"Paris Saint-Germain",16,10,1,"paris-saint-germain",14,16,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p271421.png",6,3,6,1036,2,"Right",5,3,1,0,,181,79,"Male",,,"Yes","No",60500000,55500000,47500000,74000,68000,57000,"Technical, Flair, First Touch, Trickster, Quick Step","","84","74","76","84","53","68","LW","RW | CM",false,false,false,"desire-doue",17,70,67,60,68,80,77,80,79,80,74
76,77,73,74,85,89,81,80,56,77,81,76,80,81,69,80,69,70,72,79,84,81,72,75,81,61,63,66,61,9,6,14,7,9,"72","75","76","81","76","72","9","2022-07-05","2025-06-01",0,45,"Spain","Paula","Fernández Jiménez","P. Fernández","Paula Fernández",29591,12042,29065,272007,2214,81,85,"1999-07-01T00:00:00.000Z",25,116333,"Levante UD",2222,8,3,"levante-ud",6,2222,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p272007.png",0,4,5,9003,9,"Right",3,3,3,0,,167,62,"Female",,,"Yes","No",39000000,35500000,30500000,20500,19000,16000,"Tiki Taka, Anticipate, First Touch, Press Proven, Relentless","","77","69","75","78","75","78","CM","CDM",false,false,false,"paula-fernandez-jimenez",16,77,77,76,79,78,80,78,77,77,75
79,80,76,74,86,82,80,84,75,81,84,66,70,80,71,81,41,42,75,72,79,80,61,58,79,78,37,53,49,6,10,7,9,10,"61","79","66","74","79","71","9","2024-07-09","2025-06-01",0,54,"Brazil","Antônia","da Costa Silva","Antonia S.","Antônia Silva",2390,41371,48406,272009,2095,81,81,"1994-04-26T00:00:00.000Z",30,116326,"Real Madrid",2222,9,1,"real-madrid",5,2222,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p272009.png",0,9,4,7010,8,"Right",4,3,3,2,,170,64,"Female",,,"Yes","No",24000000,22000000,19000000,23500,21500,18500,"","","80","52","65","79","79","81","RB","-",false,false,false,"antonia-da-costa-silva",16,79,79,79,79,74,75,73,71,72,67
72,75,81,75,75,78,75,82,70,82,57,82,80,82,78,82,75,73,60,79,84,60,72,77,66,55,75,70,65,10,10,12,12,8,"75","61","78","76","77","73","11","2024-07-01","2026-06-01",0,56,"Colombia","Leicy","Santos","Santos","Leicy Santos",48416,33497,33497,272115,2189,81,81,"1996-05-16T00:00:00.000Z",28,116304,"Washington Spirit",2221,8,2,"washington-spirit",10,2221,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p272115.png",3,3,5,7005,8,"Right",4,4,3,0,,155,61,"Female",,,"Yes","No",28500000,26000000,22000000,14500,13500,11500,"Finesse Shot, Incisive Pass, Tiki Taka, Flair, Press Proven","","74","74","77","81","60","75","CAM","CM",false,false,false,"leicy-santos",18,71,69,66,72,79,79,80,79,79,76
83,78,65,63,85,70,90,81,80,79,81,40,62,72,53,68,33,56,75,75,74,81,72,60,81,82,35,57,52,14,9,14,13,12,"54","82","66","76","74","66","13","2023-08-31","2029-06-01",0,54,"Brazil","Murillo","Costa dos Santos","Murillo","Murillo",26611,7943,26611,278016,2045,81,86,"2002-07-04T00:00:00.000Z",21,14,"Nottingham Forest",13,2,1,"nottingham-forest",5,13,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p278016.png",0,3,5,1039,3,"Left",2,3,3,0,,180,75,"Male",,,"Yes","No",39000000,36000000,30500000,59000,54000,45500,"Long Ball Pass, Block, Bruiser","","81","49","63","71","80","81","CB","-",false,false,false,"murillo-costa-dos-santos",19,74,76,80,77,65,69,65,63,63,62
69,73,65,62,85,68,77,82,78,80,84,51,74,79,31,73,41,33,81,84,83,82,51,35,83,81,41,22,41,10,6,14,14,7,"56","82","59","64","71","68","11","2023-07-01","2029-06-01",0,45,"Spain","Pau","Cubarsí Paredes","Cubarsí","Pau Cubarsí",29570,8116,8115,278046,1940,81,89,"2007-01-22T00:00:00.000Z",17,241,"FC Barcelona",53,10,8,"fc-barcelona",2,53,"https://cmtracker.fra1.cdn.digitaloceanspaces.com/DB/25/heads/p278046.png",3,5,4,1551,1,"Right",2,4,3,0,,182,75,"Male",,,"Yes","No",54000000,49500000,42000000,63000,58000,49000,"Long Ball Pass","","71","43","55","74","82","77","CB","-",false,false,false,"pau-cubarsi-paredes",17,73,75,81,80,67,75,70,66,64,63